mach,alpha,beta,lift,drag,pitch,side,yaw,roll
5,8,0.5,0.13887,0.06085,0.00285,-0.00386,-0.00054,-0.00005
5,10,0.5,0.18532,0.07461,0.00403,-0.00359,-0.00064,-0.00008
5,12,0.5,0.2351,0.09314,0.00515,-0.00358,-0.00071,-0.00016
5,15,0.5,0.31487,0.12989,0.00626,-0.00341,-0.00085,-0.00022
5,17,0.5,0.37325,0.16136,0.00624,-0.00321,-0.00094,-0.00018
5,18,0.5,0.40292,0.17909,0.00626,-0.00311,-0.00101,-0.00013
5,20,0.5,0.46389,0.21892,0.00631,-0.00293,-0.00106,-0.00009
5,22,0.5,0.52713,0.2647,0.00571,-0.00297,-0.00121,-0.00013
5,24,0.5,0.59407,0.31761,0.00469,-0.00293,-0.00125,-0.00014
5,25,0.5,0.62822,0.34666,0.00402,-0.00292,-0.00128,-0.0002
5,26,0.5,0.66236,0.37726,0.00313,-0.00278,-0.00126,-0.00021
5,28,0.5,0.72891,0.4429,0.00153,-0.0034,-0.00132,-0.00032
5,30,0.5,0.79489,0.51509,-0.00025,-0.00263,-0.00131,-0.00035
0.2,-5,1,-0.09487,0.0007,-0.02897,-0.01112,0.00122,0.00029
0.2,0,1,0.15796,0.05272,-0.03752,-0.00848,0.00102,-0.00034
0.2,2,1,0.24379,0.05794,-0.03809,-0.00816,0.00049,-0.00055
0.2,5,1,0.37698,0.07381,-0.03973,-0.00615,0.00065,-0.00099
0.2,8,1,0.51503,0.09795,-0.04216,-0.00408,0.00057,-0.00134
0.2,15,1,0.83078,0.20603,-0.04452,0.00202,-0.00034,-0.00227
0.2,17,1,0.91557,0.24752,-0.04607,0.00489,-0.00068,-0.00248
0.2,20,1,1.03996,0.3217,-0.04668,0.01049,-0.00066,-0.00248
0.2,22,1,1.1158,0.37889,-0.04747,0.01158,-0.00133,-0.00269
0.2,24,1,1.19191,0.43891,-0.04763,0.01408,-0.00188,-0.00268
0.2,25,1,1.23179,0.45984,-0.04861,0.01364,-0.00215,-0.00269
0.2,26,1,1.26589,0.49786,-0.04864,0.01665,-0.00188,-0.00267
0.2,28,1,1.32148,0.55931,-0.05225,0.01831,-0.00206,-0.00242
0.2,30,1,1.34545,0.66089,-0.05314,0.02104,-0.00186,-0.00233
0.3,-5,1,-0.09837,0.00727,-0.02755,-0.01154,0.00101,0.00032
0.3,0,1,0.14077,0.03827,-0.03332,-0.00975,0.00074,-0.00027
0.3,2,1,0.23334,0.04449,-0.03528,-0.00974,0.00079,-0.00061
0.3,5,1,0.37423,0.06195,-0.03769,-0.00771,0.00079,-0.00104
0.3,8,1,0.51758,0.0874,-0.04039,-0.00721,0.00021,-0.00143
0.3,10,1,0.61558,0.11062,-0.04228,-0.0051,-0.00001,-0.00171
0.3,12,1,0.71046,0.13959,-0.04324,-0.00219,-0.00009,-0.00199
0.3,15,1,0.85166,0.19376,-0.0441,0.00147,-0.0003,-0.00242
0.3,17,1,0.94094,0.23571,-0.0461,0.00465,-0.00065,-0.00253
0.3,18,1,0.98664,0.25964,-0.04629,0.00618,-0.0008,-0.0026
0.3,20,1,1.07487,0.31359,-0.04916,0.00916,-0.00146,-0.00287
0.3,22,1,1.15097,0.37149,-0.0522,0.01175,-0.00175,-0.00307
0.3,24,1,1.22388,0.43899,-0.05563,0.01533,-0.00174,-0.00291
0.3,25,1,1.25529,0.47519,-0.05667,0.01579,-0.00184,-0.00279
0.3,26,1,1.28677,0.51361,-0.05697,0.01778,-0.00169,-0.00251
0.3,28,1,1.33332,0.58955,-0.05762,0.02067,-0.00167,-0.0021
0.3,30,1,1.36847,0.66843,-0.05612,0.02181,-0.00204,-0.00149
0.4,-5,1,-0.10304,0.01205,-0.02736,-0.01266,0.00091,0.00024
0.4,-2,1,0.04759,0.03165,-0.0317,-0.01207,0.00072,-0.00012
0.4,0,1,0.13652,0.03222,-0.0329,-0.01125,0.00098,-0.00035
0.4,2,1,0.22972,0.03685,-0.03426,-0.01075,0.00077,-0.00061
0.4,5,1,0.37578,0.05328,-0.03699,-0.00918,0.00085,-0.00109
0.4,8,1,0.52422,0.08156,-0.04012,-0.00724,0.00032,-0.00149
0.4,10,1,0.6243,0.10603,-0.04181,-0.0053,0.00037,-0.00182
0.4,12,1,0.72359,0.13544,-0.0434,-0.00302,-0.00003,-0.00211
0.4,15,1,0.87047,0.18999,-0.04574,0.00111,-0.00054,-0.00245
0.4,17,1,0.96431,0.2337,-0.04827,0.00422,-0.00075,-0.00273
0.4,18,1,1.01024,0.25751,-0.05026,0.0056,-0.00084,-0.00285
0.4,20,1,1.09776,0.31187,-0.05569,0.00801,-0.00136,-0.00309
0.4,22,1,1.17964,0.37714,-0.06081,0.01086,-0.00142,-0.00297
0.4,24,1,1.24656,0.44882,-0.06437,0.01388,-0.00155,-0.00289
0.4,25,1,1.27603,0.48629,-0.06336,0.01521,-0.00124,-0.00233
0.4,26,1,1.2982,0.52386,-0.06174,0.01571,-0.00131,-0.002
0.4,28,1,1.33133,0.60281,-0.06154,0.01691,-0.00122,-0.00105
0.4,30,1,1.35026,0.67788,-0.05854,0.01787,-0.00123,-0.00045
0.6,-5,1,-0.1112,0.01568,-0.02743,-0.0137,0.00109,0.00026
0.6,-2,1,0.04035,0.02444,-0.03133,-0.01324,0.00107,-0.00012
0.6,0,1,0.13381,0.02606,-0.03285,-0.01291,0.00096,-0.00039
0.6,2,1,0.23265,0.03107,-0.03515,-0.01219,0.00092,-0.0007
0.6,5,1,0.38722,0.04945,-0.03865,-0.0105,0.00089,-0.00119
0.6,8,1,0.54605,0.07869,-0.04243,-0.00881,0.00059,-0.00174
0.6,10,1,0.65412,0.10491,-0.04535,-0.00659,0.00053,-0.00212
0.6,12,1,0.76282,0.13711,-0.04872,-0.004,0.0003,-0.00238
0.6,15,1,0.92447,0.20104,-0.05622,0.00047,-0.00018,-0.00255
0.6,17,1,1.02155,0.2585,-0.06441,0.00324,-0.00015,-0.00268
0.6,18,1,1.06293,0.29084,-0.06811,0.00384,-0.00026,-0.00249
0.6,20,1,1.12199,0.35381,-0.07042,0.00591,-0.00019,-0.00185
0.6,24,1,1.17198,0.48646,-0.06178,0.00836,-0.00028,-0.00029
0.6,25,1,1.20535,0.52352,-0.06201,0.01066,-0.00046,-0.00034
0.6,26,1,1.20917,0.55621,-0.05864,0.01226,-0.00048,0.00011
0.6,28,1,1.21456,0.62436,-0.05322,0.01869,-0.00244,0.00073
0.6,30,1,1.21655,0.68587,-0.04347,0.0231,-0.00186,0.001
0.8,-5,1,-0.12449,0.03038,-0.02932,-0.0166,0.00201,0.00032
0.8,-2,1,0.0343,0.0139,-0.03288,-0.01665,0.00187,-0.00014
0.8,0,1,0.13806,0.0143,-0.03512,-0.01614,0.00187,-0.00044
0.8,2,1,0.24633,0.02135,-0.03813,-0.0153,0.00184,-0.0008
0.8,5,1,0.41723,0.04431,-0.04321,-0.01386,0.00173,-0.00129
0.8,8,1,0.60216,0.08317,-0.05,-0.012,0.00175,-0.00185
0.8,10,1,0.73272,0.12085,-0.05554,-0.00987,0.00157,-0.0021
0.8,12,1,0.84729,0.17344,-0.06881,-0.00746,0.0014,-0.00217
0.8,15,1,0.98167,0.2517,-0.07666,-0.00365,0.00071,-0.00227
0.8,17,1,1.02813,0.30197,-0.07529,-0.00084,0.00068,-0.00202
0.8,18,1,1.05516,0.33191,-0.07404,0.0021,0.00016,-0.00205
0.8,20,1,1.06795,0.38515,-0.06576,0.00341,0.00029,-0.00181
0.8,22,1,1.06161,0.43694,-0.05202,0.00036,0.00105,-0.00056
0.8,25,1,1.08658,0.52562,-0.04395,0.00903,0.00027,-0.00075
0.8,28,1,1.13634,0.6284,-0.03178,0.01407,0.0005,0.00003
0.8,30,1,1.16457,0.69856,-0.02008,0.01774,0.00006,0.00024
0.85,-5,1,-0.1305,0.02719,-0.03115,-0.02003,0.00298,0.00041
0.85,-2,1,0.03607,0.01749,-0.035,-0.0203,0.003,-0.00003
0.85,2,1,0.20331,0.07973,0.00358,-0.0158,-0.00234,-0.00041
0.85,5,1,0.44329,0.05858,-0.0494,-0.01867,0.00339,-0.00127
0.85,8,1,0.70487,0.1374,-0.05459,-0.01852,0.00071,-0.00114
0.85,10,1,0.78892,0.14412,-0.06926,-0.00947,0.00181,-0.00177
0.85,15,1,0.39737,0.16859,0.00605,-0.01326,-0.00379,-0.00093
0.85,17,1,1.03757,0.31658,-0.07195,-0.00419,0.00105,-0.00227
0.85,18,1,1.04295,0.33974,-0.06914,0.00037,0.00003,-0.00224
0.85,20,1,1.06584,0.39331,-0.06471,0.0075,-0.00075,-0.00217
0.85,22,1,0.49039,0.22789,0.00577,-0.01277,-0.0044,-0.00094
0.85,24,1,1.10513,0.5186,-0.05214,0.00265,0.00138,-0.0005
0.85,25,1,1.1119,0.54738,-0.04788,0.00773,0.00018,-0.00105
0.85,26,1,0.55496,0.27525,0.00507,-0.01239,-0.00471,-0.00094
0.85,28,1,1.15043,0.64778,-0.03319,0.01132,0.00213,-0.00051
0.85,30,1,1.18167,0.72155,-0.02487,0.0154,0.00074,-0.00056
0.9,-5,1,-0.15938,0.04436,-0.02766,-0.01649,0.00209,0.00042
0.9,-2,1,0.01939,0.03213,-0.03421,-0.01543,0.00168,-0.00011
0.9,0,1,0.68867,0.39066,0.00274,-0.01133,-0.00518,-0.00087
0.9,2,1,0.25511,0.04592,-0.04285,-0.01276,0.00122,-0.00098
0.9,5,1,0.4509,0.07363,-0.05413,-0.01015,0.00113,-0.00161
0.9,8,1,0.65026,0.12793,-0.0644,-0.00688,0.00073,-0.00204
0.9,12,1,0.82351,0.53314,-0.00095,-0.00941,-0.00544,-0.0014
0.9,15,1,1.03563,0.30053,-0.07347,0.00328,-0.00079,-0.00237
0.9,17,1,1.0994,0.35669,-0.06976,0.0026,-0.00014,-0.00215
0.9,18,1,1.12435,0.38466,-0.06944,0.00141,-0.00001,-0.00195
0.9,20,1,1.14792,0.43557,-0.06723,-0.00332,0.00154,-0.00179
0.9,22,1,1.14167,0.48963,-0.05996,0.00552,0.00005,-0.002
0.9,24,1,1.16491,0.55408,-0.05697,0.01681,-0.00288,-0.00146
0.9,25,1,1.1791,0.58685,-0.05865,0.00414,0.00157,-0.00032
0.9,26,1,1.1861,0.61885,-0.05484,0.0037,0.00192,-0.00021
0.9,28,1,1.21457,0.68691,-0.04382,0.0109,0.0024,-0.00014
0.9,30,1,1.2459,0.76428,-0.03482,0.02017,0.00141,-0.00101
0.95,-5,1,-0.27663,0.07859,0.00464,-0.01639,0.00212,0.00014
0.95,-2,1,-0.05756,0.06155,-0.01644,-0.01479,0.00152,-0.00028
0.95,0,1,0.07625,0.05192,-0.02703,-0.01384,0.00135,-0.00058
0.95,2,1,0.21204,0.05971,-0.03752,-0.01236,0.0012,-0.00093
0.95,5,1,0.42121,0.0913,-0.05478,-0.0098,0.00088,-0.00138
0.95,8,1,0.62913,0.14445,-0.07007,-0.00573,0.0003,-0.00178
0.95,10,1,0.76293,0.19125,-0.07878,-0.00246,-0.00019,-0.00192
0.95,12,1,0.88968,0.24456,-0.08583,0.00071,-0.00077,-0.00217
0.95,15,1,1.06235,0.3399,-0.09218,0.00522,-0.00138,-0.00208
0.95,17,1,1.16052,0.40739,-0.09316,0.00863,-0.00162,-0.00191
0.95,18,1,1.20035,0.44129,-0.0917,0.01021,-0.00171,-0.002
0.95,20,1,1.27788,0.5124,-0.08908,0.01285,-0.00195,-0.00157
0.95,22,1,1.33554,0.58607,-0.08446,0.01156,-0.00097,-0.00025
0.95,24,1,1.37372,0.65697,-0.08282,-0.00145,-0.0003,-0.00045
0.95,25,1,1.37028,0.68655,-0.09195,0.00472,0.00187,-0.0013
0.95,26,1,1.36976,0.71866,-0.09138,0.00955,0.00095,-0.00086
0.95,28,1,1.37519,0.78707,-0.08307,0.02976,-0.00218,0.00088
0.95,30,1,1.38511,0.85855,-0.07083,0.02883,-0.00067,0.00383
1.2,-5,1,-0.25196,0.09916,0.00767,-0.01458,0.00141,-0.00003
1.2,-5,1,-0.25182,0.09914,0.00777,-0.01644,0.00139,-0.00003
1.2,-2,1,-0.07754,0.08284,-0.00723,-0.01287,0.00114,-0.00024
1.2,-2,1,-0.07738,0.0828,-0.00715,-0.01433,0.00113,-0.00024
1.2,0,1,0.03402,0.08258,-0.01639,-0.01163,0.00092,-0.00054
1.2,0,1,0.03396,0.08258,-0.01639,-0.01309,0.00091,-0.00054
1.2,1,1,0.0889,0.08361,-0.02059,-0.01104,0.00079,-0.00068
1.2,2,1,0.1437,0.0871,-0.02451,-0.01024,0.0007,-0.00085
1.2,2,1,0.14376,0.08706,-0.02448,-0.01191,0.00061,-0.00084
1.2,5,1,0.31384,0.10964,-0.0363,-0.00826,0.0004,-0.00126
1.2,5,1,0.31392,0.10961,-0.03633,-0.01009,0.00044,-0.00127
1.2,8,1,0.48912,0.14954,-0.04813,-0.00554,0.00003,-0.00152
1.2,8,1,0.48907,0.14954,-0.04813,-0.00819,-0.00002,-0.00152
1.2,10,1,0.60703,0.18605,-0.05588,-0.00333,-0.00042,-0.00151
1.2,10,1,0.60702,0.18602,-0.05587,-0.00654,-0.00042,-0.00151
1.2,12,1,0.72317,0.23055,-0.06312,-0.0006,-0.00096,-0.00141
1.2,12,1,0.72286,0.23047,-0.06315,-0.00445,-0.00086,-0.00142
1.2,15,1,0.88951,0.31152,-0.07283,0.0037,-0.00173,-0.00136
1.2,15,1,0.8902,0.31171,-0.07276,-0.00169,-0.0017,-0.00135
1.2,16,1,0.94242,0.34189,-0.07506,0.00558,-0.00188,-0.0013
1.2,17,1,0.99249,0.37346,-0.07719,0.00704,-0.0022,-0.00127
1.2,17,1,0.99325,0.37371,-0.07711,0.00078,-0.00211,-0.00128
1.2,18,1,1.0417,0.40669,-0.07897,0.00833,-0.00253,-0.00126
1.2,18,1,1.04126,0.40648,-0.07931,0.00137,-0.00242,-0.00126
1.2,19,1,1.08912,0.44206,-0.08082,0.00982,-0.00254,-0.00128
1.2,20,1,1.13497,0.47934,-0.08201,0.01113,-0.00277,-0.00129
1.2,20,1,1.13526,0.47936,-0.08215,0.0029,-0.00279,-0.00131
1.2,21,1,1.17776,0.51767,-0.08285,0.01305,-0.00277,-0.00139
1.2,22,1,1.21833,0.55695,-0.08318,0.01375,-0.0031,-0.00141
1.2,22,1,1.21929,0.55742,-0.08304,0.00399,-0.00301,-0.00135
1.2,23,1,1.25691,0.59753,-0.08243,0.01538,-0.00307,-0.00143
1.2,24,1,1.29233,0.63874,-0.08167,0.01699,-0.0035,-0.00141
1.2,24,1,1.29304,0.63903,-0.08132,0.00567,-0.00335,-0.00148
1.2,25,1,1.32723,0.68195,-0.0798,0.02055,-0.00358,-0.00152
1.2,25,1,1.32691,0.68179,-0.07999,0.00705,-0.00369,-0.00143
1.2,26,1,1.36166,0.72701,-0.07764,0.02147,-0.00366,-0.00153
1.2,26,1,1.36176,0.72705,-0.07805,0.00792,-0.00379,-0.00154
1.2,27,1,1.39274,0.77228,-0.07538,0.02357,-0.00396,-0.00155
1.2,28,1,1.42396,0.81931,-0.07285,0.02601,-0.00426,-0.00157
1.2,28,1,1.42439,0.81952,-0.07283,0.01229,-0.00411,-0.00159
1.2,29,1,1.45467,0.86811,-0.07063,0.02906,-0.00445,-0.00151
1.2,30,1,1.48683,0.91971,-0.06838,0.02844,-0.00456,-0.00138
1.2,30,1,1.48646,0.91945,-0.06843,0.01328,-0.00445,-0.00137
1.4,-5,1,-0.21422,0.09535,0.00169,-0.01447,0.00112,0.00005
1.4,-5,1,-0.2146,0.09511,0.00163,-0.01618,0.00112,0.00006
1.4,-2,1,-0.06953,0.08103,-0.00821,-0.01264,0.00073,-0.00009
1.4,-2,1,-0.06962,0.08102,-0.00824,-0.01405,0.00074,-0.0001
1.4,0,1,0.0244,0.08031,-0.01455,-0.01109,0.00045,-0.00033
1.4,0,1,0.0244,0.08032,-0.01454,-0.01249,0.00045,-0.00034
1.4,1,1,0.07183,0.08138,-0.01741,-0.0105,0.00035,-0.00048
1.4,2,1,0.12054,0.08314,-0.02019,-0.01,0.00027,-0.00063
1.4,2,1,0.12035,0.08311,-0.02026,-0.01144,0.00024,-0.00063
1.4,5,1,0.27019,0.10124,-0.02981,-0.008,-0.0001,-0.00091
1.4,5,1,0.27034,0.10124,-0.02979,-0.0097,-0.00007,-0.00092
1.4,8,1,0.42368,0.13547,-0.03865,-0.00569,-0.00053,-0.0011
1.4,8,1,0.42335,0.1354,-0.03883,-0.00792,-0.00048,-0.0011
1.4,10,1,0.52562,0.16676,-0.04448,-0.0035,-0.00086,-0.00112
1.4,10,1,0.52542,0.16676,-0.04451,-0.00629,-0.00085,-0.00111
1.4,12,1,0.62728,0.20496,-0.0499,-0.00127,-0.00132,-0.00108
1.4,12,1,0.62721,0.20489,-0.04989,-0.00488,-0.00134,-0.00109
1.4,15,1,0.77835,0.27519,-0.05715,0.00255,-0.00201,-0.00098
1.4,15,1,0.77788,0.27512,-0.05722,-0.00235,-0.00205,-0.00099
1.4,16,1,0.828,0.30248,-0.05921,0.00375,-0.00234,-0.00092
1.4,17,1,0.87782,0.33226,-0.06101,0.00494,-0.00245,-0.00087
1.4,17,1,0.87752,0.33217,-0.06122,-0.0008,-0.00243,-0.00087
1.4,18,1,0.92642,0.36387,-0.06278,0.00613,-0.00255,-0.00087
1.4,18,1,0.92635,0.36393,-0.06286,-0.00045,-0.00267,-0.00087
1.4,19,1,0.97404,0.3974,-0.06421,0.00769,-0.00279,-0.00093
1.4,20,1,1.02054,0.43239,-0.06508,0.00883,-0.00304,-0.00102
1.4,20,1,1.02081,0.43249,-0.06513,0.00127,-0.00297,-0.00099
1.4,21,1,1.06676,0.4693,-0.06558,0.01013,-0.00322,-0.00108
1.4,22,1,1.11175,0.50775,-0.06541,0.01154,-0.00323,-0.00111
1.4,22,1,1.11115,0.50751,-0.06561,0.00268,-0.0033,-0.00112
1.4,23,1,1.15554,0.54793,-0.06489,0.01367,-0.00328,-0.00118
1.4,24,1,1.19739,0.58953,-0.06442,0.01538,-0.00352,-0.0012
1.4,24,1,1.19807,0.58985,-0.06441,0.00467,-0.00355,-0.00121
1.4,25,1,1.23998,0.63378,-0.06374,0.01693,-0.00366,-0.00113
1.4,25,1,1.23997,0.63381,-0.06367,0.0064,-0.00376,-0.00114
1.4,26,1,1.28073,0.67961,-0.06302,0.01764,-0.00395,-0.0012
1.4,26,1,1.28132,0.68003,-0.06296,0.01795,-0.00392,-0.00119
1.4,27,1,1.32115,0.72827,-0.06251,0.02004,-0.00396,-0.00123
1.4,28,1,1.35977,0.77845,-0.06174,0.01789,-0.00401,-0.00078
1.4,28,1,1.3593,0.77812,-0.06194,0.0184,-0.00391,-0.00094
1.4,29,1,1.39676,0.83037,-0.06098,0.017,-0.00412,-0.00052
1.4,30,1,1.43185,0.88374,-0.05999,0.01668,-0.00429,-0.00046
1.4,30,1,1.43216,0.88375,-0.06016,0.01667,-0.00407,-0.00046
1.6,-5,1,-0.19387,0.09093,-0.00133,-0.0145,0.00087,0.00001
1.6,-2,1,-0.06763,0.07805,-0.008,-0.01225,0.00035,-0.00011
1.6,0,1,0.0141,0.07684,-0.01202,-0.01107,0.0002,-0.00028
1.6,2,1,0.09904,0.08011,-0.01616,-0.00997,-0.00009,-0.00046
1.6,5,1,0.23105,0.09577,-0.02264,-0.00812,-0.00038,-0.00071
1.6,8,1,0.36693,0.12451,-0.02894,-0.0058,-0.00079,-0.00091
1.6,10,1,0.45899,0.15163,-0.03302,-0.0041,-0.00109,-0.00096
1.6,12,1,0.55078,0.18515,-0.03662,-0.00225,-0.00153,-0.00095
1.6,15,1,0.68753,0.24855,-0.04069,0.00071,-0.00233,-0.00084
1.6,17,1,0.77682,0.29964,-0.04246,0.00248,-0.00265,-0.00088
1.6,18,1,0.82143,0.32783,-0.04285,0.00333,-0.00287,-0.00089
1.6,20,1,0.90985,0.39013,-0.04356,0.0059,-0.0032,-0.00099
1.6,22,1,0.99665,0.45982,-0.04343,0.00775,-0.00327,-0.001
1.6,24,1,1.08098,0.53741,-0.04351,0.00753,-0.00353,-0.00095
1.6,25,1,1.12353,0.57971,-0.04338,0.00867,-0.00337,-0.00093
1.6,26,1,1.1655,0.62401,-0.04312,0.01006,-0.00359,-0.00092
1.6,28,1,1.24821,0.71913,-0.04434,0.01084,-0.00381,-0.00067
1.6,30,1,1.32727,0.82168,-0.04597,0.01153,-0.00373,-0.00062
1.8,-5,1,-0.18024,0.08675,-0.00233,-0.01408,0.0005,0.00003
1.8,-5,1,-0.18027,0.08679,-0.00234,-0.0141,0.00049,0.00003
1.8,-2,1,-0.06729,0.07432,-0.0073,-0.01213,0.00019,-0.0001
1.8,-2,1,-0.06729,0.07431,-0.00727,-0.01218,0.00015,-0.0001
1.8,0,1,0.00653,0.07289,-0.01002,-0.0111,-0.00002,-0.00027
1.8,0,1,0.0065,0.0729,-0.01,-0.01117,-0.00003,-0.00028
1.8,1,1,0.04454,0.07322,-0.01138,-0.01088,-0.00014,-0.00035
1.8,2,1,0.0836,0.07514,-0.01295,-0.01049,-0.00021,-0.00043
1.8,2,1,0.08358,0.07516,-0.01299,-0.01048,-0.0002,-0.00043
1.8,5,1,0.20392,0.08898,-0.01773,-0.00873,-0.0004,-0.00064
1.8,5,1,0.20394,0.08902,-0.01774,-0.00875,-0.00043,-0.00064
1.8,8,1,0.32864,0.11563,-0.0224,-0.00897,-0.00087,-0.00084
1.8,8,1,0.32853,0.11557,-0.0224,-0.00678,-0.00083,-0.00084
1.8,10,1,0.41247,0.14039,-0.0251,-0.00548,-0.00114,-0.00086
1.8,10,1,0.41253,0.14039,-0.02511,-0.00546,-0.00112,-0.00086
1.8,12,1,0.49794,0.17153,-0.02753,-0.0042,-0.00154,-0.00085
1.8,12,1,0.4979,0.17153,-0.02746,-0.00415,-0.00148,-0.00085
1.8,15,1,0.62515,0.22947,-0.02952,-0.002,-0.00208,-0.00081
1.8,15,1,0.62532,0.22955,-0.02954,-0.00195,-0.00205,-0.0008
1.8,16,1,0.66767,0.2525,-0.02981,-0.00091,-0.00227,-0.0008
1.8,17,1,0.70949,0.27735,-0.02999,0.00009,-0.00242,-0.00079
1.8,17,1,0.70976,0.27742,-0.02998,0.00038,-0.00232,-0.00081
1.8,18,1,0.75158,0.30383,-0.03006,0.00075,-0.0026,-0.00082
1.8,18,1,0.75137,0.3037,-0.03021,0.00057,-0.00266,-0.00081
1.8,19,1,0.79294,0.33208,-0.03012,-0.00367,-0.00273,-0.00085
1.8,20,1,0.83447,0.36205,-0.0301,0.00262,-0.00298,-0.00084
1.8,20,1,0.83407,0.36193,-0.03017,0.00254,-0.00287,-0.00085
1.8,21,1,0.87524,0.39379,-0.03008,0.00279,-0.00314,-0.00083
1.8,22,1,0.91513,0.42734,-0.02976,-0.00442,-0.00325,-0.00091
1.8,22,1,0.91511,0.42734,-0.02968,0.00347,-0.00325,-0.0009
1.8,23,1,0.95493,0.46263,-0.02938,0.00435,-0.00325,-0.0009
1.8,24,1,0.99424,0.49975,-0.02902,0.00501,-0.00333,-0.00089
1.8,24,1,0.99432,0.4998,-0.02893,0.00492,-0.00339,-0.00088
1.8,25,1,1.03351,0.53885,-0.02826,0.00577,-0.00339,-0.00088
1.8,25,1,1.0333,0.5387,-0.02849,0.0061,-0.00345,-0.00086
1.8,26,1,1.07099,0.57905,-0.02811,-0.00339,-0.00339,-0.00083
1.8,26,1,1.0714,0.57927,-0.02828,0.00659,-0.00342,-0.00083
1.8,27,1,1.10839,0.62116,-0.02803,0.00686,-0.00354,-0.0008
1.8,28,1,1.14463,0.66453,-0.02777,0.00622,-0.00373,-0.00079
1.8,28,1,1.14486,0.66456,-0.02778,0.00679,-0.00351,-0.00077
1.8,29,1,1.17964,0.70913,-0.02773,0.0062,-0.00349,-0.00085
1.8,30,1,1.21394,0.75557,-0.02785,0.00565,-0.00388,-0.00082
1.8,30,1,1.21395,0.75552,-0.02795,0.00614,-0.00375,-0.00084
2,-5,1,-0.17045,0.08386,-0.00311,-0.01321,-0.00005,0.00017
2,-5,1,-0.17045,0.08385,-0.0031,-0.01321,-0.00004,0.00015
2,-2,1,-0.06654,0.0718,-0.00666,-0.01159,-0.00025,-0.00001
2,-2,1,-0.06657,0.07159,-0.00655,-0.01161,-0.00026,-0.00001
2,0,1,0.00152,0.06955,-0.00841,-0.01074,-0.00036,-0.00018
2,0,1,0.00152,0.06953,-0.00844,-0.01074,-0.00037,-0.00017
2,1,1,0.03658,0.07001,-0.00944,-0.01039,-0.00037,-0.00025
2,2,1,0.07255,0.07138,-0.01053,-0.01011,-0.00044,-0.00032
2,2,1,0.07247,0.07138,-0.01058,-0.01013,-0.00045,-0.00033
2,5,1,0.18405,0.08341,-0.01405,-0.00886,-0.00063,-0.00056
2,5,1,0.18401,0.08339,-0.01409,-0.00885,-0.0006,-0.00056
2,5,1,0.18392,0.08338,-0.01412,-0.01029,-0.00062,-0.00056
2,8,1,0.29952,0.10746,-0.0175,-0.00759,-0.00087,-0.00069
2,8,1,0.29942,0.10742,-0.01749,-0.00751,-0.00084,-0.00069
2,10,1,0.3781,0.13024,-0.01933,-0.00665,-0.00114,-0.00069
2,10,1,0.37763,0.1302,-0.01948,-0.00656,-0.00109,-0.00069
2,12,1,0.45772,0.15926,-0.02074,-0.0059,-0.00151,-0.00069
2,12,1,0.45767,0.15925,-0.02078,-0.00588,-0.00148,-0.00069
2,15,1,0.57715,0.21531,-0.02144,-0.00379,-0.00196,-0.00071
2,15,1,0.5995,0.22964,-0.0158,-0.00831,-0.00211,-0.00063
2,16,1,0.61621,0.23708,-0.02172,-0.00298,-0.0021,-0.00071
2,17,1,0.65624,0.26069,-0.02142,-0.00232,-0.00228,-0.0007
2,17,1,0.65609,0.26066,-0.02142,-0.0023,-0.00224,-0.00069
2,18,1,0.6957,0.28525,-0.02134,-0.00141,-0.0024,-0.00067
2,18,1,0.69572,0.2852,-0.02139,-0.00132,-0.00238,-0.00067
2,20,1,0.77456,0.33931,-0.02067,-0.00043,-0.00281,-0.00065
2,20,1,0.77459,0.3394,-0.02075,-0.00031,-0.00278,-0.00066
2,21,1,0.81328,0.36931,-0.02065,0.00061,-0.0029,-0.00071
2,22,1,0.85245,0.40144,-0.01997,0.00196,-0.00285,-0.00071
2,22,1,0.85187,0.40119,-0.02017,0.00151,-0.00302,-0.00072
2,23,1,0.89026,0.43497,-0.0197,0.00186,-0.00324,-0.00069
2,24,1,0.92723,0.4699,-0.01928,0.00228,-0.0033,-0.0007
2,24,1,0.92723,0.4699,-0.01928,0.00228,-0.0033,-0.0007
2,25,1,0.96424,0.50663,-0.01888,0.00258,-0.00347,-0.00066
2,25,1,0.96382,0.50637,-0.01899,0.0025,-0.00357,-0.00066
2,26,1,1.00016,0.54452,-0.01862,0.0032,-0.00353,-0.00064
2,26,1,0.99986,0.5443,-0.01879,0.00284,-0.00353,-0.00067
2,27,1,1.03519,0.58374,-0.01851,0.00351,-0.00374,-0.00064
2,28,1,1.0698,0.62478,-0.01853,0.00342,-0.00378,-0.00066
2,28,1,1.07012,0.62503,-0.01821,0.0034,-0.00371,-0.00067
2,29,1,1.1028,0.66677,-0.01834,0.00326,-0.00362,-0.0007
2,30,1,1.13539,0.71066,-0.01835,0.00358,-0.00369,-0.00084
2,30,1,1.13591,0.711,-0.01844,0.00374,-0.00361,-0.00082
2.2,-5,1,-0.16257,0.08133,-0.00344,-0.01257,-0.00031,0.00022
2.2,-5,1,-0.16239,0.08129,-0.00333,-0.01262,-0.00034,0.00023
2.2,-2,1,-0.066,0.0695,-0.00581,-0.01112,-0.00051,0.00006
2.2,-2,1,-0.06602,0.06939,-0.00583,-0.01109,-0.00051,0.00006
